x0,x1,t,y
23.68799411757284,134.094226722838,-0.006558465719738393,43.45793877010278
17.740104762400783,249.36973986952836,0.9633333639823132,43.78530671908201
5.375670423732675,144.6640410118184,7.913505877127523,31.514216111230937
25.142827361158773,246.28556214597847,1.9091406001065891,49.72373988425625
7.378256892324351,59.791678722884264,-3.3703235797284243,37.103686640579916
11.664274399969866,120.35400397424183,-9.234394618787254,42.37267146270407
20.770005615909582,218.68409855517075,8.933939172363562,42.24450626762489
8.584938308854074,171.70502171477222,8.681818859103881,33.1429137585799
14.836400966652937,243.28463576168176,-7.978704053505245,45.80262753473591
9.223312605243578,78.93556040395528,4.903569425668486,33.25543678205733
20.061711883485266,272.0004709791933,3.2672639861954362,45.4125498453018
21.192746784264557,177.61362983606983,-4.895071275420932,46.75926048721556
25.30923355472752,205.9316596788811,8.673087657243734,44.28256210022188
7.814685778698594,271.45082090048084,4.294921185717055,37.12920553198668
21.183034166231053,115.22395155783158,9.285328423827202,37.51412439718402
15.398414494792462,157.3936235312599,-4.911820381279708,42.77497618339746
13.432379836695727,105.00793349359877,6.8445832804909585,34.31312550038247
23.609788835090082,61.677402521546554,2.4971378396922255,41.462959290284395
20.436088740904985,66.57808524890541,9.75562566258272,36.157598950248136
5.915194426114438,226.98076040442592,7.584121473095717,33.794886964835904
19.959088217614934,133.30135012386046,-1.8603899700724753,43.1319945646665
25.231804380404107,99.82224017431264,8.761358413560153,40.37988696846972
5.446765736961599,95.30873834909366,9.496036438188927,30.24921637365751
13.728022518494207,195.2335308396919,-5.266958289047297,42.16959512072196
27.845257693415505,260.1989472933267,8.572243692317457,50.752982941009705
12.078369400606,224.5107742388434,0.9740855743636683,38.84150998763973
18.59548921708972,185.49094971130586,4.089370640057165,40.854150685764985
32.75798573082077,182.27213080396797,-5.086403575038929,58.40877274895388
34.51250911623235,128.48297605698892,-6.330757233311736,56.645107389724416
21.897465591925666,217.79258218398664,0.5892844658472214,46.62560742628257
16.377969686491095,274.56128995338565,0.45722065502917353,45.019591070022074
20.84554272889599,228.15393870403707,-2.5010563405000514,47.4602728117358
31.052942894866685,221.2150603973746,-5.967499614207292,59.66720350297079
8.169459148170677,101.84869273638004,-8.809437886748757,39.93888036740313
15.138449140284976,175.66170361821207,6.867530966581562,36.305589091455815
24.50366855639322,186.70201442495556,7.848945978315744,43.14003864403126
22.724258982514762,228.40441275638915,-8.499737896947439,52.4600034308852
32.887989516769686,140.34940469834987,6.5385010821980245,50.31116517967223
29.52073599643371,178.67681450244154,1.7933461785264537,50.41141448715373
5.529352874987436,239.21606348377313,-4.781584356496866,39.871996579372734
18.093533047797138,198.46155783850404,-8.639593681097429,46.66240713580816
15.395161897611697,186.76992248836982,7.4682789981278646,36.76822610359635
27.48347872832289,136.7764563916842,-7.616780249685999,51.74294857817416
17.273392462181583,79.65962967835566,-8.80777818806408,43.0710965058159
31.626973295521783,238.4055620413135,5.000979755616935,55.64681361316012
28.39944661374912,114.34044883727906,-2.8839303153918205,48.27365633944894
23.957085205569832,88.17110159555128,3.263824643399996,41.40914202981702
